rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xGUTWRENCH,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D6338594E4654373931333800000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xMAMBO,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D6544444E4654383833323300000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xKENSHIN,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D654C654E4654363836373600000000
raKMyhtSeptVXrMWmqzxpiqpXU2rDhpYLn,xSTIK - xPANDANA,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D5661464E4654343237383700000000
rwdHiEob47EZFSCJRxE9uBpzvyRvvwLf1R,xSHREDDER,custom_tier,https://sologenic.org/nfts/rQfU5AtTicQY1raTRF27rbU4TLWhoV5x2A/023031516D5977634E4654353436393000000000
rUhdegt1kgaUJEg6S9wiZDB8jq99r5y4Jq,xMADARA,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D5068314E4654313039333700000000
raFviNY99SzM6wvGQDCbNbfNdSyE77Lyog,xRANCID,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D5533704E4654353035323100000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xACT,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D56394D4E4654393839303900000000
rPkfKp9hb4LBZwcJciRL1Yj4G57d8vH1XT,xSTIK ONE,diamond_tier,https://sologenic.org/nfts/rJ7TsG3nX2yww7EPRAvbo9xeTBPUYSrfAJ/023031516D646B734E4654393734313200000000
raz653JVqjZA5tkyWdAddMo9zRyMfpoXCj,xJAYABUSA,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D5077354E4654323234333300000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xSTELLAR,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D4E6D674E4654383439323400000000
rBAR95Lh2QX67MGToT6NiE5ux5juotQMoN,xBRAINIAC,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D5371444E4654393431393600000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xLeCHEF,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D6263544E4654383432313000000000
rD2cy6FALWLcnzUwfj47qHYgEzweSxnPR5,xSTIK - xKITTY,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D5934614E4654363932383000000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xSPEEDSTER2,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D6151314E4654333331363500000000
rJVYcngLZ6YgCKsHWQ9a6bpDk8aRHrfpeo,xHANNIBAL,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D634A354E4654393532333600000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xBALLISTIK,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D574A354E4654363435303100000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTEAMSTIK,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D5561584E4654323937313600000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xPERKELE,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D5656384E4654383834353500000000
r4y42dY58RP8s5Skzf7hiMzgofRVmoSwU8,xSTIK - xRUMBONE,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D5476794E4654383631333100000000
rUhdegt1kgaUJEg6S9wiZDB8jq99r5y4Jq,xPOTHEAD,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D6133724E4654393731313600000000
rGQLxUoMXTza7cRRXuhEAqN3vbotY5BmiX,xREAPER,custom_tier,https://sologenic.org/nfts/rQfU5AtTicQY1raTRF27rbU4TLWhoV5x2A/023031516D6337764E4654313532303500000000
r3YAaDq6CqiV85Khm5HpnP5cv7p8WpUCZh,xSTIK - xTIGRE,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D5046564E4654333337363800000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xKOTARO,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D56754B4E4654333738353600000000
rsFRkSA3GcnMmh5uxRj7RZ6WfdaLVMTfWM,xBRIDALCORPSE,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D564E534E4654373033303900000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xRDOGESTIK,legendary_tier,https://sologenic.org/nfts/rQfU5AtTicQY1raTRF27rbU4TLWhoV5x2A/023031516D5243744E4654373032313200000000
raFviNY99SzM6wvGQDCbNbfNdSyE77Lyog,xROMERO,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D5954374E4654333738393200000000
r44VT9wdpcX9PXLhoYLTgUXtHF2YQBKdUx,xTHRILLASTIK,legendary_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D5146524E4654363534303600000000
rNfefZRrn8J8rf5jrGWoHkuwLyZHR7afjZ,xWALKINGSTIK,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D54487A4E4654323733353300000000
rwDiEU8X2HZ4mmiQyr5XqLghagCPNPDrWo,xSTIK - xSPEEDSTER,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D5877684E4654313130393400000000
rNfefZRrn8J8rf5jrGWoHkuwLyZHR7afjZ,xAKAKAGE,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D64674D4E4654363232343000000000
rPapdqoFigxwvnPzbNg7WW4hQtENY43Pm5,xSHINOBI,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D61784E4E4654383337383700000000
rDT9nQMJQ4fQatcAjcFNqNjefz79eLXEP4,xOROBAS,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D5479614E4654343835373800000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xDOGGY,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D646B6F4E4654383032303400000000
rNuYUfeSBqWE8LPmADv8X7V1EFG3g65UPe,xSTIKENJI,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D5A35634E4654363137373400000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xUNIQSTIK,legendary_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D5273524E4654323937393700000000
raz653JVqjZA5tkyWdAddMo9zRyMfpoXCj,xRASCAL,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D5663694E4654383137373400000000
rMBWWESBu4bkarKQUxSqf5Mr3nkWjWuU7t,xVULTUREX DIO,legendary_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D5638364E4654373735353000000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xFrankTheFudEater,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D6133614E4654363532323700000000
rwDiEU8X2HZ4mmiQyr5XqLghagCPNPDrWo,xSTIK - xLIBRE,epic_tier,https://sologenic.org/nfts/rsjjMgt2NCMGd6JwkYUPtinrQNz4Z4guHM/023031516D6274344E4654323038303100000000
r44VT9wdpcX9PXLhoYLTgUXtHF2YQBKdUx,xHUOTARI SENSEI,legendary_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D5A364E4E4654313936383200000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xROTTEN,epic_tier,https://sologenic.org/nfts/rnbnRPfAi5xszZPDxHLbqNWd1RLmvTZ2Ft/023031516D5A79504E4654323830323100000000
rpUTunTL9eqSKya512ovFLitQvBo7ovJcG,xSCAV,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D5473764E4654363831363100000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xCUTIONER,epic_tier,https://sologenic.org/nfts/r327VSMXvBCiBZJsNiMNCrzpUKgD7vd23x/023031516D5852684E4654363830383100000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xHIDEYOSHI,epic_tier,https://sologenic.org/nfts/rEzZbixS5KFy4L4K7DxHrm4AEDBVjeoKXg/023031516D6657564E4654313739323900000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xPESADO,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D5A63544E4654333033323300000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xVOODOOST1K,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D5747334E4654393230313300000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xZORROX 2D,epic_tier,https://sologenic.org/nfts/rBCv3Jj5EMwtKBdFmiqzeJHjPE4hZzxP3K/023031516D6145464E4654323731363400000000
rpgKEcFLokcPTnGQJhd7thSfH18PVk8qfP,xSTIK - xDANDYSTIK,gold_token_tier,https://sologenic.org/nfts/r3ejgwqvdbeEhyFj1UWQzbdrNo6qNQvU3S/023031516D5A706A4E4654363231333800000000
rJa7rvnBBJVfLd9oUPuVdTvYMD1ztMgStM,xSTIK - xADMIUM,legendary_tier,https://sologenic.org/nfts/rKrjyK48nc5G6GTLBMhZNqAU1wH78DAGAz/023031516D5748564E4654353036303900000000
rJa7rvnBBJVfLd9oUPuVdTvYMD1ztMgStM,xSTIK - xCARINO,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D4E70744E4654373038363200000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xDESERTSTORMRADIO,custom_tier,https://sologenic.org/nfts/rn2sinaVfg18N1tgxi3oW8u3KxvuajV6b5/023031516D5055544E4654313331353000000000
rH8Nrszm3XrHLB98bVvnsvcW7J5Ehq9aEm,xSTIK - xPAJERO,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D616B734E4654333733383600000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xCORAZON,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D6459554E4654323931353400000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xSALTYEX,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D57374A4E4654383734313200000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xHUSTLER,gold_token_tier,https://sologenic.org/nfts/rJ6twaGBCev7orLNXQ3CoYETyUpMdcpPZF/023031516D5879334E4654333932393100000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xSTIK - xButtMcAssFace,epic_tier,https://sologenic.org/nfts/rs3SVz5VGRxwoa9Sr5qci3Bh68PneawbUa/023031516D5555744E4654363236363700000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xBELZEBUB 3D,epic_tier,https://sologenic.org/nfts/rBCv3Jj5EMwtKBdFmiqzeJHjPE4hZzxP3K/023031516D6477544E4654393237343500000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK THREE,diamond_tier,https://sologenic.org/nfts/rfXPP1akBNb63NdqP367EaanFKghzxrqXb/023031516D64384E4E4654363938343600000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - XeRP STIKENHEIM,legendary_tier,https://sologenic.org/nfts/rMvukwgQKzm4oZL6ceRzR7NgVDcUbesLwu/023031516D5031334E4654333430383400000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xPENDEJO,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D6273344E4654343237383200000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - Alex Stik,custom_tier,https://sologenic.org/nfts/rpxPhiHnEEp6nFegXCug4oyKnYdMuguiDR/023031516D6257744E4654333930373800000000
rGHuEzHfVGFis5C4QW3DzKdUNRqLmwqogj,xSTIK FOUR,diamond_tier,https://sologenic.org/nfts/r3ejgwqvdbeEhyFj1UWQzbdrNo6qNQvU3S/023031516D5A65434E4654313638363300000000
rGzcyWkVvLucKtLrtJLnkv6eE8siujxs8B,xSTIK - xEQUALIZER 2D,custom_tier,https://sologenic.org/nfts/rBCv3Jj5EMwtKBdFmiqzeJHjPE4hZzxP3K/023031516D5570514E4654393830333700000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - DJ CULTURE,custom_tier,https://sologenic.org/nfts/rn2sinaVfg18N1tgxi3oW8u3KxvuajV6b5/023031516D6144464E4654323935303600000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xBURRO,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D5750474E4654343537393400000000
rNE3tmfxnnnYYKKgPetAQ3qJ1Nww3pxj7B,xSTIK - xrpSHEPHERD,custom_tier,https://sologenic.org/nfts/r9utyjDVHZXeyVqQTMnJyqq6HZRTzDnL4/023031516D6233624E4654323634323300000000
r3YAaDq6CqiV85Khm5HpnP5cv7p8WpUCZh,xSTIK - xANONYMOUS,custom_tier,https://sologenic.org/nfts/r9utyjDVHZXeyVqQTMnJyqq6HZRTzDnL4/023031516D6175664E4654383234313300000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xYesxStikLux 3D,gold_token_tier,https://sologenic.org/nfts/rBCv3Jj5EMwtKBdFmiqzeJHjPE4hZzxP3K/023031516D6135344E4654393434363100000000
rDrzi8Yfj1i7pYCwLyRsymht6BkZaSKzJi,xSTIK - xPAPITO,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D637A784E4654333333373400000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK TWO,diamond_tier,https://sologenic.org/nfts/rfXPP1akBNb63NdqP367EaanFKghzxrqXb/023031516D63665A4E4654393631363500000000
r3THJkEb6RqEPSKpsji5BQMAgE95Q68VhF,xSTIK - xLOATHER,gold_token_tier,https://sologenic.org/nfts/r3ejgwqvdbeEhyFj1UWQzbdrNo6qNQvU3S/023031516D5135424E4654343930383600000000
rBAR95Lh2QX67MGToT6NiE5ux5juotQMoN,xSTIK - xMARIACHI,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D6658504E4654313936333100000000
rPhAmbDRGS1CNA8Ht222NSQtvxEZk9QrFW,xSTIK - xZORROX 3D,epic_tier,https://sologenic.org/nfts/rBCv3Jj5EMwtKBdFmiqzeJHjPE4hZzxP3K/023031516D5742464E4654313239333800000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xSTIK - xSTRIPSTIK,epic_tier,https://sologenic.org/nfts/rKdGGSFPfuQmJoDP966NtT57f1PPga9UAU/023031516D57334E4E4654333236313700000000
rD3Fg2krZ9LU77gdkL6zcFFbf3swYLnTwW,xSTIK - xCABRITO,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D5270314E4654313233343400000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xSTIK - xPARTIBOI,legendary_tier,https://sologenic.org/nfts/rs3SVz5VGRxwoa9Sr5qci3Bh68PneawbUa/023031516D5854744E4654393938393000000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xTrashy,epic_tier,https://sologenic.org/nfts/rs3SVz5VGRxwoa9Sr5qci3Bh68PneawbUa/023031516D5969434E4654373035373100000000
rNfefZRrn8J8rf5jrGWoHkuwLyZHR7afjZ,xSTIK - xHIPPISTIK,custom_tier,https://sologenic.org/nfts/rwRuK8t1BViawD2hrG9NEBdfZMSkUJsXmQ/023031516D6559314E4654383032323900000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xPATCHY,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D5831724E4654323530363900000000
rJa7rvnBBJVfLd9oUPuVdTvYMD1ztMgStM,xSTIK - x$$$OLLD,gold_token_tier,https://sologenic.org/nfts/rKdGGSFPfuQmJoDP966NtT57f1PPga9UAU/023031516D5A65454E4654383933303700000000
rfsoLJqUjgaTryJJGGNuVdnsDfy4Zgp2cF,xSTIK - xMOCHIDONUTS,custom_tier,https://sologenic.org/nfts/raymWNw4mWF7fZFbB7vyYwucYqmVevy1hB/023031516D6267384E4654383339313500000000
r3XqdHELPEZen3ijViPrxv9WCLx9Nq1ngk,xSTIK - xrpJENNA,custom_tier,https://sologenic.org/nfts/raH7tuxFbXk3f3VDERTvLzy8MEFK8DDcaL/023031516D5546354E4654343937393900000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xTOXICBOSS,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D6142484E4654313636313200000000
rw2fwVv5rKopEMi4YnkYVFg9ABZEsco4uT,xSTIK - xGOINGTWICE,gold_token_tier,https://sologenic.org/nfts/rs3SVz5VGRxwoa9Sr5qci3Bh68PneawbUa/023031516D5144714E4654333539303400000000
rJa7rvnBBJVfLd9oUPuVdTvYMD1ztMgStM,xSTIK - xEVIUM,custom_tier,https://sologenic.org/nfts/r9utyjDVHZXeyVqQTMnJyqq6HZRTzDnL4/023031516D6476394E4654353338383500000000
rGHuEzHfVGFis5C4QW3DzKdUNRqLmwqogj,xSTIK - xDEAD STIK,custom_tier,https://sologenic.org/nfts/rpLsYwP4u5PeqdaN58FNrpQiV4XvmKnuth/023031516D646A634E4654343839323300000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xHANDYMAN,epic_tier,https://sologenic.org/nfts/rMvukwgQKzm4oZL6ceRzR7NgVDcUbesLwu/023031516D504B344E4654363131373600000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xYesxStikLux 2D,gold_token_tier,https://sologenic.org/nfts/rBCv3Jj5EMwtKBdFmiqzeJHjPE4hZzxP3K/023031516D5973414E4654353032303400000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xMrMoney,gold_token_tier,https://sologenic.org/nfts/rJ6twaGBCev7orLNXQ3CoYETyUpMdcpPZF/023031516D5568774E4654383630323900000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xBENGAL2,epic_tier,https://sologenic.org/nfts/rLS8rEtfa98RGWurZ5LkwUPQK8ZLbwtrKS/023031516D504E314E4654393533363600000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xSALESMAN,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D5762454E4654383336393600000000
rsFBD926e2ANuJ26uMgk5a9fRZTXRMq45h,xSTIK - xSNOWMAN,epic_tier,https://sologenic.org/nfts/rwRuK8t1BViawD2hrG9NEBdfZMSkUJsXmQ/023031516D52637A4E4654353238343100000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xSTIK - xTWISTED,epic_tier,https://sologenic.org/nfts/rMvukwgQKzm4oZL6ceRzR7NgVDcUbesLwu/023031516D4E534E4E4654343631323700000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xRAM1,epic_tier,https://sologenic.org/nfts/rLS8rEtfa98RGWurZ5LkwUPQK8ZLbwtrKS/023031516D5950574E4654343935383600000000
r3YAaDq6CqiV85Khm5HpnP5cv7p8WpUCZh,xSTIK - xNOISYNEIGHBOR,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D5A376D4E4654363933333200000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xPROTO,legendary_tier,https://sologenic.org/nfts/rKdGGSFPfuQmJoDP966NtT57f1PPga9UAU/023031516D61596A4E4654373739353100000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xSTIK - xFOREMAN,epic_tier,https://sologenic.org/nfts/rs3SVz5VGRxwoa9Sr5qci3Bh68PneawbUa/023031516D6658474E4654313933373100000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK Poker - The JOKER 1,custom_tier,https://sologenic.org/nfts/rpLsYwP4u5PeqdaN58FNrpQiV4XvmKnuth/023031516D6332684E4654383038393300000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xGLORIOUS,epic_tier,https://sologenic.org/nfts/rhx2mxscngHphUxtaviPjZa8eYSB6TCmAP/023031516D5369764E4654333035333100000000
rwdHiEob47EZFSCJRxE9uBpzvyRvvwLf1R,xSTIK - xDARKFATHER,custom_tier,https://sologenic.org/nfts/rGLFb8DeH8JgvN7akBmF6UdWvdftYYwvZi/023031516D5735664E4654373937333900000000
rshoj22xGs2hbtf6yq4Fu7H12A1sqsciGx,xSTIK - xPOSHY,epic_tier,https://sologenic.org/nfts/rKdGGSFPfuQmJoDP966NtT57f1PPga9UAU/023031516D5746644E4654333036303800000000
rMBWWESBu4bkarKQUxSqf5Mr3nkWjWuU7t,xSTIK - xrpHODLER,custom_tier,https://sologenic.org/nfts/raH7tuxFbXk3f3VDERTvLzy8MEFK8DDcaL/023031516D5467534E4654343636393400000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xEVOLUTION,custom_tier,https://sologenic.org/nfts/rGLFb8DeH8JgvN7akBmF6UdWvdftYYwvZi/023031516D5A44704E4654323736343800000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xFREDDIE,epic_tier,https://sologenic.org/nfts/rKdGGSFPfuQmJoDP966NtT57f1PPga9UAU/023031516D5573684E4654383937353800000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xTINDRMATCH,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D66534C4E4654383635313600000000
rUhdegt1kgaUJEg6S9wiZDB8jq99r5y4Jq,xSTIK - xGOLDDIGGER,epic_tier,https://sologenic.org/nfts/r4DQRf1tZaR1ozRJ6ZibYgXwYYgbzbNhru/023031516D6259414E4654373531393300000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xBENGAL1,epic_tier,https://sologenic.org/nfts/rLS8rEtfa98RGWurZ5LkwUPQK8ZLbwtrKS/023031516D635A584E4654353539383500000000
rw2fwVv5rKopEMi4YnkYVFg9ABZEsco4uT,xSTIK - xGOINGONCE,gold_token_tier,https://sologenic.org/nfts/r7SbNucQafJaSBKTMLRpKSCz7kLwGcWus/023031516D6339774E4654383336373000000000
rKaWupRxWD86AftumA23f7Um8T85Xiq4GK,xSTIK - xFARMBOI,epic_tier,https://sologenic.org/nfts/r7SbNucQafJaSBKTMLRpKSCz7kLwGcWus/023031516D576E704E4654393032373600000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xDOGGG,custom_tier,https://sologenic.org/nfts/rLS8rEtfa98RGWurZ5LkwUPQK8ZLbwtrKS/023031516D6557574E4654363033393900000000
rGQLxUoMXTza7cRRXuhEAqN3vbotY5BmiX,xSTIK - xBELZEBUB 2D,epic_tier,https://sologenic.org/nfts/rBCv3Jj5EMwtKBdFmiqzeJHjPE4hZzxP3K/023031516D514A694E4654373031393400000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xEQUALIZER 3D,custom_tier,https://sologenic.org/nfts/rBCv3Jj5EMwtKBdFmiqzeJHjPE4hZzxP3K/023031516D5A50524E4654323838373800000000
rhJV3XWkzx4qdhBL4ukCCaMEKmWavAFXrc,xSTIK - xKINGPIN,gold_token_tier,https://sologenic.org/nfts/rJ6twaGBCev7orLNXQ3CoYETyUpMdcpPZF/023031516D5779644E4654353334303300000000
rwc2i3kVy3nzc7h1FC2sMzfQV1gLtdXP6r,xSTIK - xRAM2,epic_tier,https://sologenic.org/nfts/rLS8rEtfa98RGWurZ5LkwUPQK8ZLbwtrKS/023031516D6344664E4654333033363300000000
rfvbXoF5iUsqth2gfUH7dGmXmyYVXampMd,xSTIK - xWOLFIE,epic_tier,https://sologenic.org/nfts/rhx2mxscngHphUxtaviPjZa8eYSB6TCmAP/023031516D50614D4E4654393432353300000000
r98NJjXG9C8jsKr6yKfhXqbiNrFywMjTbk,xSTIK - xMICROSTIK,epic_tier,https://sologenic.org/nfts/rKdGGSFPfuQmJoDP966NtT57f1PPga9UAU/023031516D516E354E4654393931343600000000
rw32UrUa3JRKkjypHJhi2hWJKujYXBtWXN,xSTIK - xCHIEF,epic_tier,https://sologenic.org/nfts/r7SbNucQafJaSBKTMLRpKSCz7kLwGcWus/023031516D6265794E4654333535383800000000
rGQLxUoMXTza7cRRXuhEAqN3vbotY5BmiX,xSTIK - xOFFICER69,epic_tier,https://sologenic.org/nfts/rs3SVz5VGRxwoa9Sr5qci3Bh68PneawbUa/023031516D6232664E4654323138303400000000
